0, 0, 78343, 0, -18.3496, -11.525, 2.68169, -74.9335, -12.7624, 158.059, 0
0, 1, 78343, 0, -18.7508, -7.14934, 2.74435, 6.03136, -75.6699, -139.584, 0
0, 0, 78344, 0, -18.3496, -11.5249, 2.68177, -74.9355, -12.7594, 158.063, 0
0, 1, 78344, 0, -18.7526, -7.13696, 2.77553, 6.1766, -75.6431, -139.754, 0
0, 0, 78346, 0, -18.342, -11.5325, 2.68178, -74.9061, -12.7616, 158.062, 0
0, 1, 78346, 0, -18.7532, -7.14641, 2.76, 6.14426, -75.7096, -139.724, 0
0, 0, 78347, 0, -18.3479, -11.5266, 2.67422, -74.9311, -12.7553, 158.079, 0
0, 1, 78347, 0, -18.7395, -7.17743, 2.72476, 6.14828, -75.7051, -139.556, 0
0, 0, 78349, 0, -18.3495, -11.5326, 2.68899, -74.9035, -12.7569, 158.048, 0
0, 1, 78349, 0, -18.7501, -7.14883, 2.75299, 6.2263, -75.6741, -139.752, 0
0, 0, 78351, 0, -18.3496, -11.5253, 2.68212, -74.921, -12.7649, 158.069, 0
0, 1, 78351, 0, -18.7598, -7.13967, 2.73587, 6.24311, -75.6797, -139.815, 0
0, 0, 78352, 0, -18.3496, -11.525, 2.68186, -74.922, -12.7636, 158.067, 0
0, 1, 78352, 0, -18.7485, -7.14117, 2.75185, 6.33061, -75.6795, -139.837, 0
0, 0, 78353, 0, -18.3496, -11.525, 2.6818, -74.9282, -12.7617, 158.059, 0
0, 1, 78353, 0, -18.7451, -7.16177, 2.75662, 6.43376, -75.6414, -139.918, 0
0, 0, 78355, 0, -18.3496, -11.5249, 2.68179, -74.9476, -12.7643, 158.058, 0
0, 1, 78355, 0, -18.7374, -7.17465, 2.76475, 6.37091, -75.6482, -139.769, 0
0, 0, 78357, 0, -18.342, -11.5325, 2.68178, -74.8929, -12.749, 158.05, 0
0, 1, 78357, 0, -18.7472, -7.18021, 2.77002, 6.24999, -75.6187, -139.682, 0
0, 0, 78359, 0, -18.3492, -11.5253, 2.67596, -74.9178, -12.7486, 158.056, 0
0, 1, 78359, 0, -18.753, -7.17339, 2.74875, 6.43882, -75.6418, -139.91, 0
0, 0, 78361, 0, -18.3495, -11.525, 2.6815, -74.9319, -12.7609, 158.066, 0
0, 1, 78361, 0, -18.7467, -7.17305, 2.73196, 6.18352, -75.6894, -139.655, 0
0, 0, 78362, 0, -18.3496, -11.5249, 2.67425, -74.9294, -12.7607, 158.076, 0
0, 1, 78362, 0, -18.7447, -7.18439, 2.73053, 6.08268, -75.6861, -139.523, 0
0, 0, 78362, 0, -18.3496, -11.5249, 2.67425, -74.9294, -12.7607, 158.076, 0
0, 1, 78362, 0, -18.7447, -7.18439, 2.73053, 6.08268, -75.6861, -139.523, 0
0, 0, 78363, 0, -18.3496, -11.5249, 2.6801, -74.9474, -12.7648, 158.074, 0
0, 1, 78363, 0, -18.7504, -7.15591, 2.74936, 5.97292, -75.692, -139.461, 0
0, 0, 78371, 0, -18.3496, -11.5249, 2.68008, -74.9295, -12.758, 158.06, 0
0, 1, 78371, 0, -18.7354, -7.19688, 2.74711, 6.24559, -75.6968, -139.578, 0
0, 0, 78373, 0, -18.3496, -11.5249, 2.68, -74.9318, -12.7561, 158.059, 0
0, 1, 78373, 0, -18.7342, -7.18656, 2.74884, 6.08643, -75.6705, -139.489, 0
0, 0, 78374, 0, -18.3496, -11.5249, 2.67396, -74.9267, -12.7509, 158.065, 0
0, 1, 78374, 0, -18.7404, -7.20132, 2.7364, 6.12201, -75.7241, -139.469, 0
0, 0, 78376, 0, -18.3496, -11.5176, 2.68137, -74.9566, -12.7556, 158.063, 0
0, 1, 78376, 0, -18.7472, -7.16038, 2.75417, 6.13922, -75.6574, -139.632, 0
0, 0, 78378, 0, -18.3478, -11.5245, 2.68176, -74.9449, -12.7573, 158.064, 0
0, 1, 78378, 0, -18.7441, -7.17089, 2.74655, 6.03181, -75.6575, -139.487, 0
0, 0, 78379, 0, -18.3491, -11.5248, 2.68178, -74.9362, -12.762, 158.069, 0
0, 1, 78379, 0, -18.7438, -7.15861, 2.74814, 5.96317, -75.675, -139.461, 0
0, 0, 78381, 0, -18.3495, -11.5249, 2.68005, -74.9337, -12.7624, 158.076, 0
0, 1, 78381, 0, -18.7317, -7.18098, 2.77294, 6.26315, -75.6447, -139.647, 0
0, 0, 78383, 0, -18.3423, -11.534, 2.68899, -74.8972, -12.7581, 158.047, 0
0, 1, 78383, 0, -18.7337, -7.20368, 2.79012, 6.51386, -75.6053, -139.871, 0
0, 0, 78384, 0, -18.3405, -11.5344, 2.68353, -74.9169, -12.7553, 158.057, 0
0, 1, 78384, 0, -18.7397, -7.19535, 2.76537, 6.56164, -75.6294, -139.901, 0
0, 0, 78385, 0, -18.3473, -11.5273, 2.66771, -74.9354, -12.7592, 158.09, 0
0, 1, 78385, 0, -18.7421, -7.19782, 2.73839, 6.45957, -75.6594, -139.808, 0
0, 0, 78386, 0, -18.349, -11.5255, 2.6783, -74.947, -12.7648, 158.074, 0
0, 1, 78386, 0, -18.743, -7.18172, 2.75611, 6.37772, -75.6255, -139.756, 0
0, 0, 78390, 0, -18.3494, -11.5251, 2.68092, -74.957, -12.767, 158.073, 0
0, 1, 78390, 0, -18.749, -7.15832, 2.74634, 6.22876, -75.6486, -139.671, 0
0, 0, 78392, 0, -18.3495, -11.5268, 2.67454, -74.9541, -12.7553, 158.078, 0
0, 1, 78392, 0, -18.7501, -7.16843, 2.72224, 5.95798, -75.6742, -139.396, 0
0, 0, 78393, 0, -18.3496, -11.5254, 2.67995, -74.9241, -12.7577, 158.056, 0
0, 1, 78393, 0, -18.7465, -7.17512, 2.74827, 5.86836, -75.6803, -139.31, 0
0, 0, 78395, 0, -18.3496, -11.525, 2.67451, -74.9305, -12.7562, 158.08, 0
0, 1, 78395, 0, -18.7388, -7.1745, 2.76442, 6.22351, -75.6651, -139.602, 0
0, 0, 78396, 0, -18.3496, -11.525, 2.67992, -74.9503, -12.7614, 158.072, 0
0, 1, 78396, 0, -18.7362, -7.17237, 2.7453, 6.16063, -75.6945, -139.598, 0
0, 0, 78398, 0, -18.3496, -11.5268, 2.68166, -74.9377, -12.7565, 158.061, 0
0, 1, 78398, 0, -18.7345, -7.17867, 2.73775, 6.00013, -75.7079, -139.383, 0
0, 0, 78400, 0, -18.3496, -11.5251, 2.68503, -74.9228, -12.7665, 158.055, 0
0, 1, 78400, 0, -18.7541, -7.15474, 2.75009, 5.97595, -75.6709, -139.449, 0
0, 0, 78402, 0, -18.3496, -11.525, 2.68202, -74.9338, -12.7645, 158.062, 0
0, 1, 78402, 0, -18.7459, -7.16447, 2.74929, 5.8205, -75.686, -139.302, 0
0, 0, 78403, 0, -18.3496, -11.5249, 2.67484, -74.9568, -12.7588, 158.084, 0
0, 1, 78403, 0, -18.7498, -7.14753, 2.7744, 5.92488, -75.6304, -139.483, 0
0, 0, 78405, 0, -18.3496, -11.5249, 2.68127, -74.949, -12.7666, 158.059, 0
0, 1, 78405, 0, -18.7648, -7.1381, 2.76255, 6.14956, -75.638, -139.751, 0
0, 0, 78406, 0, -18.3496, -11.5249, 2.68164, -74.9402, -12.7615, 158.065, 0
0, 1, 78406, 0, -18.7589, -7.1498, 2.75567, 6.17365, -75.6589, -139.731, 0
0, 0, 78407, 0, -18.3426, -11.5249, 2.68175, -74.9301, -12.759, 158.063, 0
0, 1, 78407, 0, -18.756, -7.15549, 2.74745, 6.01652, -75.6498, -139.578, 0
0, 0, 78409, 0, -18.3476, -11.5249, 2.68177, -74.9367, -12.7607, 158.056, 0
0, 1, 78409, 0, -18.7595, -7.1438, 2.76275, 5.91223, -75.6383, -139.545, 0
0, 0, 78412, 0, -18.3494, -11.5249, 2.68178, -74.9218, -12.7627, 158.053, 0
0, 1, 78412, 0, -18.7501, -7.1614, 2.75012, 6.00642, -75.6176, -139.538, 0
0, 0, 78413, 0, -18.3495, -11.5319, 2.68178, -74.9072, -12.762, 158.049, 0
0, 1, 78413, 0, -18.7469, -7.16594, 2.75904, 6.09475, -75.6256, -139.626, 0
0, 0, 78413, 0, -18.3495, -11.5319, 2.68178, -74.9072, -12.762, 158.049, 0
0, 1, 78413, 0, -18.7469, -7.16594, 2.75904, 6.09475, -75.6256, -139.626, 0
0, 0, 78418, 0, -18.3407, -11.5343, 2.68178, -74.8998, -12.7512, 158.058, 0
0, 1, 78418, 0, -18.7492, -7.15993, 2.74931, 6.18115, -75.6498, -139.695, 0
0, 0, 78421, 0, -18.347, -11.5276, 2.68178, -74.9312, -12.7557, 158.069, 0
0, 1, 78421, 0, -18.7373, -7.17425, 2.74919, 6.20683, -75.6434, -139.595, 0
0, 0, 78426, 0, -18.3495, -11.5344, 2.67439, -74.9211, -12.7554, 158.07, 0
0, 1, 78426, 0, -18.7403, -7.17853, 2.7593, 6.07909, -75.6364, -139.491, 0
0, 0, 78428, 0, -18.3475, -11.5345, 2.68114, -74.9081, -12.7597, 158.059, 0
0, 1, 78428, 0, -18.7407, -7.19104, 2.76683, 5.98172, -75.6483, -139.369, 0
0, 0, 78429, 0, -18.3422, -11.5346, 2.68159, -74.8952, -12.7577, 158.064, 0
0, 1, 78429, 0, -18.742, -7.19484, 2.7372, 5.99383, -75.6612, -139.356, 0
0, 0, 78432, 0, -18.3406, -11.5339, 2.67972, -74.9043, -12.7545, 158.063, 0
0, 1, 78432, 0, -18.7462, -7.17706, 2.74335, 6.08586, -75.7024, -139.486, 0
0, 0, 78433, 0, -18.3468, -11.5277, 2.68114, -74.9185, -12.7595, 158.059, 0
0, 1, 78433, 0, -18.7451, -7.18262, 2.75001, 6.13154, -75.7109, -139.536, 0
0, 0, 78435, 0, -18.3493, -11.5339, 2.67513, -74.9266, -12.7574, 158.074, 0
0, 1, 78435, 0, -18.7424, -7.17219, 2.747, 6.08487, -75.7034, -139.494, 0
0, 0, 78437, 0, -18.343, -11.5324, 2.67897, -74.9093, -12.7533, 158.066, 0
0, 1, 78437, 0, -18.7392, -7.1752, 2.75005, 6.1017, -75.7009, -139.483, 0
0, 0, 78439, 0, -18.3489, -11.5343, 2.68149, -74.9069, -12.758, 158.056, 0
0, 1, 78439, 0, -18.7382, -7.17063, 2.75257, 6.14493, -75.7084, -139.554, 0
0, 0, 78440, 0, -18.3493, -11.528, 2.68169, -74.9207, -12.7604, 158.064, 0
0, 1, 78440, 0, -18.7326, -7.17842, 2.76284, 6.2742, -75.6745, -139.631, 0
0, 0, 78443, 0, -18.3431, -11.5317, 2.68177, -74.9107, -12.7567, 158.072, 0
0, 1, 78443, 0, -18.7496, -7.1513, 2.75407, 6.26952, -75.6267, -139.836, 0
0, 0, 78445, 0, -18.3467, -11.5342, 2.68178, -74.9099, -12.7601, 158.067, 0
0, 1, 78445, 0, -18.7557, -7.14761, 2.76599, 6.29455, -75.6411, -139.858, 0
0, 0, 78446, 0, -18.3486, -11.5344, 2.68178, -74.9094, -12.7611, 158.061, 0
0, 1, 78446, 0, -18.7511, -7.16008, 2.74851, 6.28288, -75.6622, -139.791, 0
0, 0, 78449, 0, -18.3473, -11.5338, 2.67882, -74.9287, -12.7595, 158.081, 0
0, 1, 78449, 0, -18.7433, -7.17206, 2.75103, 6.27913, -75.6526, -139.739, 0
0, 0, 78450, 0, -18.3488, -11.5281, 2.68073, -74.9237, -12.7535, 158.069, 0
0, 1, 78450, 0, -18.74, -7.16811, 2.76065, 6.33569, -75.6535, -139.789, 0
0, 0, 78452, 0, -18.3495, -11.5253, 2.68165, -74.92, -12.7526, 158.062, 0
0, 1, 78452, 0, -18.7432, -7.17295, 2.75173, 6.3259, -75.6735, -139.76, 0
0, 0, 78455, 0, -18.3496, -11.5311, 2.67564, -74.9187, -12.7446, 158.067, 0
0, 1, 78455, 0, -18.7357, -7.1709, 2.74911, 6.37134, -75.6797, -139.807, 0
0, 0, 78456, 0, -18.3496, -11.5272, 2.67954, -74.9517, -12.7492, 158.069, 0
0, 1, 78456, 0, -18.7383, -7.16135, 2.75225, 6.3643, -75.6826, -139.839, 0
0, 0, 78458, 0, -18.3496, -11.5313, 2.68148, -74.9245, -12.7457, 158.067, 0
0, 1, 78458, 0, -18.7433, -7.1633, 2.74516, 6.35894, -75.6904, -139.815, 0
0, 0, 78460, 0, -18.3473, -11.5281, 2.68174, -74.9293, -12.7548, 158.063, 0
0, 1, 78460, 0, -18.7444, -7.17043, 2.74933, 6.39992, -75.6872, -139.856, 0
0, 0, 78462, 0, -18.3487, -11.5262, 2.68177, -74.9389, -12.7544, 158.063, 0
0, 1, 78462, 0, -18.7442, -7.17653, 2.74323, 6.33367, -75.6871, -139.766, 0
0, 0, 78464, 0, -18.3494, -11.5251, 2.68178, -74.9302, -12.7577, 158.059, 0
0, 1, 78464, 0, -18.7468, -7.15878, 2.75438, 6.25143, -75.6696, -139.73, 0
0, 0, 78465, 0, -18.3495, -11.525, 2.67589, -74.929, -12.7578, 158.07, 0
0, 1, 78465, 0, -18.7459, -7.16798, 2.76135, 6.22689, -75.6463, -139.696, 0
0, 0, 78467, 0, -18.3495, -11.525, 2.68089, -74.9261, -12.7559, 158.073, 0
0, 1, 78467, 0, -18.7428, -7.17606, 2.76083, 6.2013, -75.6348, -139.658, 0
0, 0, 78469, 0, -18.3472, -11.5216, 2.68164, -74.9534, -12.7511, 158.064, 0
0, 1, 78469, 0, -18.7419, -7.17088, 2.76574, 6.27326, -75.6301, -139.731, 0
0, 0, 78470, 0, -18.3429, -11.5292, 2.68735, -74.8946, -12.7502, 158.047, 0
0, 1, 78470, 0, -18.7398, -7.17341, 2.7716, 6.35755, -75.613, -139.755, 0
0, 0, 78470, 0, -18.3429, -11.5292, 2.68735, -74.8946, -12.7502, 158.047, 0
0, 1, 78470, 0, -18.7398, -7.17341, 2.7716, 6.35755, -75.613, -139.755, 0
0, 0, 78474, 0, -18.346, -11.5281, 2.68277, -74.9173, -12.7545, 158.058, 0
0, 1, 78474, 0, -18.7441, -7.17336, 2.76191, 6.35075, -75.6211, -139.784, 0
0, 0, 78478, 0, -18.3465, -11.5279, 2.68196, -74.906, -12.7495, 158.053, 0
0, 1, 78478, 0, -18.7445, -7.16606, 2.76354, 6.27925, -75.6214, -139.721, 0
0, 0, 78480, 0, -18.3544, -11.5201, 2.68182, -74.9481, -12.7532, 158.061, 0
0, 1, 78480, 0, -18.7447, -7.17348, 2.75572, 6.17215, -75.645, -139.607, 0
0, 0, 78481, 0, -18.3517, -11.5282, 2.6818, -74.9136, -12.7491, 158.053, 0
0, 1, 78481, 0, -18.7444, -7.1728, 2.76105, 6.20663, -75.6379, -139.627, 0
0, 0, 78483, 0, -18.3524, -11.5232, 2.68179, -74.9287, -12.7454, 158.065, 0
0, 1, 78483, 0, -18.7463, -7.16535, 2.75318, 6.09218, -75.6623, -139.547, 0
0, 0, 78484, 0, -18.3509, -11.5241, 2.68179, -74.9365, -12.7506, 158.065, 0
0, 1, 78484, 0, -18.7457, -7.16438, 2.75658, 6.14125, -75.6569, -139.591, 0
0, 0, 78486, 0, -18.3498, -11.5323, 2.67664, -74.9241, -12.7531, 158.073, 0
0, 1, 78486, 0, -18.7474, -7.16386, 2.75038, 6.02037, -75.6486, -139.484, 0
0, 0, 78488, 0, -18.3496, -11.5341, 2.68066, -74.9198, -12.7541, 158.067, 0
0, 1, 78488, 0, -18.7429, -7.16954, 2.75586, 6.11391, -75.6511, -139.548, 0
0, 0, 78489, 0, -18.3496, -11.5343, 2.68126, -74.917, -12.7568, 158.07, 0
0, 1, 78489, 0, -18.745, -7.17174, 2.75446, 6.15525, -75.6515, -139.579, 0
0, 0, 78491, 0, -18.3496, -11.5321, 2.68166, -74.9154, -12.7593, 158.053, 0
0, 1, 78491, 0, -18.7433, -7.17377, 2.75717, 6.18098, -75.6641, -139.611, 0
0, 0, 78492, 0, -18.3496, -11.5284, 2.6768, -74.9341, -12.7589, 158.07, 0
0, 1, 78492, 0, -18.747, -7.16591, 2.75382, 6.16199, -75.6612, -139.626, 0
0, 0, 78495, 0, -18.3496, -11.5307, 2.68058, -74.9219, -12.7532, 158.069, 0
0, 1, 78495, 0, -18.7459, -7.16694, 2.75222, 6.13132, -75.6716, -139.597, 0
0, 0, 78498, 0, -18.3496, -11.5281, 2.67691, -74.9395, -12.7528, 158.072, 0
0, 1, 78498, 0, -18.7459, -7.16686, 2.74617, 6.1437, -75.6717, -139.612, 0
0, 0, 78499, 0, -18.3496, -11.5266, 2.67928, -74.9366, -12.7529, 158.063, 0
0, 1, 78499, 0, -18.7455, -7.1659, 2.75453, 6.15083, -75.6551, -139.618, 0
0, 0, 78500, 0, -18.3496, -11.5258, 2.6805, -74.9344, -12.7464, 158.062, 0
0, 1, 78500, 0, -18.7452, -7.17135, 2.75209, 6.16524, -75.6585, -139.615, 0
0, 0, 78500, 0, -18.3496, -11.5258, 2.6805, -74.9344, -12.7464, 158.062, 0
0, 1, 78500, 0, -18.7452, -7.17135, 2.75209, 6.16524, -75.6585, -139.615, 0
0, 0, 78506, 0, -18.3496, -11.5251, 2.68238, -74.9259, -12.7559, 158.056, 0
0, 1, 78506, 0, -18.7431, -7.1753, 2.75185, 6.07625, -75.6397, -139.513, 0
0, 0, 78508, 0, -18.3496, -11.5318, 2.67752, -74.9206, -12.7554, 158.066, 0
0, 1, 78508, 0, -18.7462, -7.17109, 2.755, 6.02462, -75.6305, -139.485, 0
0, 0, 78509, 0, -18.3496, -11.5287, 2.67946, -74.9299, -12.7509, 158.074, 0
0, 1, 78509, 0, -18.7458, -7.16961, 2.75272, 6.00941, -75.6259, -139.475, 0
0, 0, 78511, 0, -18.3472, -11.5285, 2.68344, -74.9232, -12.7524, 158.06, 0
0, 1, 78511, 0, -18.7452, -7.17348, 2.75192, 6.02764, -75.6441, -139.473, 0
0, 0, 78512, 0, -18.3482, -11.5312, 2.68272, -74.906, -12.753, 158.054, 0
0, 1, 78512, 0, -18.7436, -7.17715, 2.75558, 6.08513, -75.6333, -139.514, 0
0, 0, 78513, 0, -18.3488, -11.5285, 2.68231, -74.9267, -12.7528, 158.057, 0
0, 1, 78513, 0, -18.7436, -7.17628, 2.74956, 6.05786, -75.6448, -139.489, 0
0, 0, 78517, 0, -18.3493, -11.5302, 2.67961, -74.932, -12.7526, 158.061, 0
0, 1, 78517, 0, -18.745, -7.17247, 2.7473, 6.12054, -75.6563, -139.566, 0
0, 0, 78518, 0, -18.3494, -11.528, 2.68052, -74.9421, -12.7515, 158.058, 0
0, 1, 78518, 0, -18.7449, -7.17346, 2.74874, 6.15912, -75.6589, -139.589, 0
0, 0, 78518, 0, -18.3494, -11.528, 2.68052, -74.9421, -12.7515, 158.058, 0
0, 1, 78518, 0, -18.7449, -7.17346, 2.74874, 6.15912, -75.6589, -139.589, 0
0, 0, 78523, 0, -18.3495, -11.5309, 2.68153, -74.9198, -12.7474, 158.052, 0
0, 1, 78523, 0, -18.7466, -7.17033, 2.75571, 6.24313, -75.6539, -139.687, 0
0, 0, 78525, 0, -18.3495, -11.5309, 2.68169, -74.916, -12.7494, 158.057, 0
0, 1, 78525, 0, -18.7469, -7.1718, 2.75637, 6.24274, -75.6485, -139.673, 0
0, 0, 78526, 0, -18.3495, -11.5286, 2.67796, -74.9259, -12.7525, 158.066, 0
0, 1, 78526, 0, -18.7465, -7.17277, 2.75445, 6.26104, -75.6509, -139.696, 0
0, 0, 78528, 0, -18.3459, -11.536, 2.68034, -74.8945, -12.7536, 158.055, 0
0, 1, 78528, 0, -18.741, -7.17922, 2.75642, 6.21462, -75.6424, -139.622, 0
0, 0, 78528, 0, -18.3459, -11.536, 2.68034, -74.8945, -12.7536, 158.055, 0
0, 1, 78528, 0, -18.741, -7.17922, 2.75642, 6.21462, -75.6424, -139.622, 0
0, 0, 78529, 0, -18.3437, -11.5354, 2.68088, -74.8951, -12.7532, 158.049, 0
0, 1, 78529, 0, -18.7403, -7.18028, 2.75664, 6.20497, -75.6386, -139.609, 0
0, 0, 78534, 0, -18.3472, -11.5292, 2.68141, -74.915, -12.7578, 158.048, 0
0, 1, 78534, 0, -18.7401, -7.18111, 2.75726, 6.30173, -75.6458, -139.712, 0
0, 0, 78536, 0, -18.348, -11.5277, 2.68155, -74.9215, -12.7563, 158.054, 0
0, 1, 78536, 0, -18.7395, -7.18193, 2.75829, 6.33346, -75.6396, -139.74, 0
0, 0, 78538, 0, -18.3489, -11.5295, 2.67832, -74.9135, -12.7522, 158.06, 0
0, 1, 78538, 0, -18.7411, -7.18081, 2.75659, 6.33022, -75.6421, -139.752, 0
0, 0, 78539, 0, -18.3491, -11.5312, 2.67953, -74.9206, -12.7544, 158.066, 0
0, 1, 78539, 0, -18.7404, -7.18076, 2.7585, 6.3425, -75.6418, -139.763, 0
0, 0, 78541, 0, -18.3494, -11.5277, 2.67758, -74.9265, -12.7553, 158.071, 0
0, 1, 78541, 0, -18.741, -7.18143, 2.75606, 6.31931, -75.6414, -139.735, 0
0, 0, 78541, 0, -18.3494, -11.5277, 2.67758, -74.9265, -12.7553, 158.071, 0
0, 1, 78541, 0, -18.741, -7.18143, 2.75606, 6.31931, -75.6414, -139.735, 0
0, 0, 78546, 0, -18.3495, -11.5262, 2.67893, -74.9401, -12.7605, 158.07, 0
0, 1, 78546, 0, -18.7422, -7.17895, 2.75509, 6.28618, -75.6479, -139.705, 0
0, 0, 78549, 0, -18.3495, -11.5268, 2.68087, -74.9225, -12.7577, 158.059, 0
0, 1, 78549, 0, -18.7406, -7.18108, 2.7514, 6.24834, -75.6569, -139.651, 0
0, 0, 78550, 0, -18.3495, -11.5262, 2.68115, -74.9276, -12.757, 158.062, 0
0, 1, 78550, 0, -18.7414, -7.17906, 2.7519, 6.25482, -75.6607, -139.663, 0
0, 0, 78551, 0, -18.3495, -11.5258, 2.68134, -74.9243, -12.7565, 158.06, 0
0, 1, 78551, 0, -18.7429, -7.17782, 2.75039, 6.24866, -75.6656, -139.66, 0
0, 0, 78554, 0, -18.3495, -11.5303, 2.67866, -74.9143, -12.7488, 158.067, 0
0, 1, 78554, 0, -18.7424, -7.17751, 2.74963, 6.2666, -75.669, -139.677, 0
0, 0, 78555, 0, -18.3496, -11.5316, 2.67961, -74.9157, -12.7491, 158.068, 0
0, 1, 78555, 0, -18.7425, -7.17769, 2.75083, 6.27548, -75.669, -139.683, 0
0, 0, 78556, 0, -18.3496, -11.5325, 2.68026, -74.9124, -12.7521, 158.062, 0
0, 1, 78556, 0, -18.7432, -7.17663, 2.7495, 6.254, -75.671, -139.67, 0
0, 0, 78556, 0, -18.3496, -11.5325, 2.68026, -74.9124, -12.7521, 158.062, 0
0, 1, 78556, 0, -18.7432, -7.17663, 2.7495, 6.254, -75.671, -139.67, 0
0, 0, 78562, 0, -18.3496, -11.5339, 2.68127, -74.9131, -12.7552, 158.058, 0
0, 1, 78562, 0, -18.7422, -7.1762, 2.75258, 6.23839, -75.6711, -139.652, 0
0, 0, 78564, 0, -18.3496, -11.5314, 2.68153, -74.9113, -12.7501, 158.053, 0
0, 1, 78564, 0, -18.7418, -7.17764, 2.75227, 6.20441, -75.6654, -139.611, 0
0, 0, 78565, 0, -18.3469, -11.5323, 2.6816, -74.9019, -12.7531, 158.052, 0
0, 1, 78565, 0, -18.7414, -7.17923, 2.74967, 6.17157, -75.6701, -139.57, 0
0, 0, 78566, 0, -18.3476, -11.5303, 2.68165, -74.9147, -12.7553, 158.052, 0
0, 1, 78566, 0, -18.7416, -7.17835, 2.75011, 6.15053, -75.6721, -139.558, 0
0, 0, 78568, 0, -18.3461, -11.5303, 2.68171, -74.9061, -12.7482, 158.049, 0
0, 1, 78568, 0, -18.7413, -7.17943, 2.75087, 6.16548, -75.6704, -139.564, 0
0, 0, 78568, 0, -18.3461, -11.5303, 2.68171, -74.9061, -12.7482, 158.049, 0
0, 1, 78568, 0, -18.7413, -7.17943, 2.75087, 6.16548, -75.6704, -139.564, 0
0, 0, 78569, 0, -18.3469, -11.5314, 2.68173, -74.9145, -12.7468, 158.052, 0
0, 1, 78569, 0, -18.7427, -7.17726, 2.75079, 6.17047, -75.6717, -139.588, 0
0, 0, 78574, 0, -18.3476, -11.5298, 2.67937, -74.9275, -12.7494, 158.061, 0
0, 1, 78574, 0, -18.7428, -7.17696, 2.75071, 6.18346, -75.6726, -139.606, 0
0, 0, 78579, 0, -18.3481, -11.531, 2.67761, -74.9185, -12.7473, 158.067, 0
0, 1, 78579, 0, -18.7424, -7.17752, 2.74981, 6.18838, -75.6728, -139.603, 0
0, 0, 78581, 0, -18.3484, -11.5295, 2.67632, -74.921, -12.7509, 158.07, 0
0, 1, 78581, 0, -18.7425, -7.17894, 2.74891, 6.20228, -75.6762, -139.606, 0
0, 0, 78588, 0, -18.3489, -11.5299, 2.67856, -74.9234, -12.7581, 158.063, 0
0, 1, 78588, 0, -18.7429, -7.17669, 2.7497, 6.20191, -75.6769, -139.611, 0
0, 0, 78593, 0, -18.3492, -11.5296, 2.67988, -74.9241, -12.7603, 158.064, 0
0, 1, 78593, 0, -18.7434, -7.17626, 2.75, 6.19148, -75.6725, -139.599, 0
0, 0, 78593, 0, -18.3492, -11.5296, 2.67988, -74.9241, -12.7603, 158.064, 0
0, 1, 78593, 0, -18.7434, -7.17626, 2.75, 6.19148, -75.6725, -139.599, 0
0, 0, 78594, 0, -18.3492, -11.5286, 2.6803, -74.9288, -12.7577, 158.063, 0
